_id,associatedMedia._id,associatedMedia.assetID,associatedMedia.category,associatedMedia.created,associatedMedia.creator,associatedMedia.identifier,associatedMedia.license,associatedMedia.mime,associatedMedia.modified,associatedMedia.rightsHolder,associatedMedia.title,associatedMedia.type,associatedMediaCount,barcode,basisOfRecord,bed,catalogNumber,catalogueDescription,chondriteAchondrite,chronostratigraphy,class,clutchSize,collectionCode,collectionKind,collectionName,commodity,continent,coordinateUncertaintyInMeters,country,created,currentScientificName,dateRegistered,day,decimalLatitude,decimalLongitude,depositType,determinationFiledAs,determinationNames,determinationTypes,donorName,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,expedition,exsiccata,exsiccataNumber,extractionMethod,family,fieldNumber,formation,gbifID,gbifIssue,genus,geodeticDatum,georeferenceProtocol,group,habitat,higherClassification,higherGeography,highestBiostratigraphicZone,identificationAsRegistered,identificationDescription,identificationOther,identificationQualifier,identificationVariety,identifiedBy,individualCount,infraspecificEpithet,institutionCode,island,islandGroup,kindOfCollection,kindOfObject,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lifeStage,lithostratigraphy,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,member,meteoriteClass,meteoriteGroup,meteoriteType,mine,mineralComplex,minimumDepthInMeters,minimumElevationInMeters,modified,month,observedWeight,occurrence,occurrenceID,occurrenceStatus,order,otherCatalogNumbers,partType,petrologySubtype,petrologyType,phylum,plantDescription,populationCode,preparations,preparationType,preservative,project,recordedBy,recordNumber,recovery,recoveryDate,recoveryWeight,registeredWeightUnit,registrationCode,resuspendedIn,samplingProtocol,scientificName,scientificNameAuthorship,setMark,sex,specificEpithet,stateProvince,subDepartment,subfamily,subgenus,suborder,superfamily,taxonRank,texture,totalVolume,typeStatus,verbatimLatitude,verbatimLongitude,vessel,waterBody,year
8780319,2669511 | 2671807,fd62055e-35bd-4382-ace3-a464281a7035 | e2325dc6-2164-4869-9977-4593cbe77d7d,Specimen | Specimen,1556183587000 | 1556190784000,,https://data.nhm.ac.uk/media/fd62055e-35bd-4382-ace3-a464281a7035 | https://data.nhm.ac.uk/media/e2325dc6-2164-4869-9977-4593cbe77d7d,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106738000 | 1558106717000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",012824366_Philiris_radicala_Muller_2014_PT | 012824366_Philiris_radicala_Muller_2014_PT_1,StillImage | StillImage,2,012824366,PreservedSpecimen,,NHMUK012824366,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552998267000,,,,,,,,"Philiris radicala Müller, 2014",,Dr Chris Müller,,,,,,,,,,Lycaenidae,,,,,Philiris,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055628000,,,,ecd75d4e-5db8-4e4d-bc7a-c5ffdded2921,present,Lepidoptera,NHMUK:ecatalogue:8780319,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Philiris radicala Müller, 2014","Müller, 2014",,,radicala,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780151,2670075 | 2671532,dd425e11-d079-4693-8bd5-1555489545b0 | aca8b5ce-dcef-45b9-ba56-46b2dbaf3f50,Specimen | Specimen,1556185335000 | 1556189940000,,https://data.nhm.ac.uk/media/dd425e11-d079-4693-8bd5-1555489545b0 | https://data.nhm.ac.uk/media/aca8b5ce-dcef-45b9-ba56-46b2dbaf3f50,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106714000 | 1558106726000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376672_Hypolycaena_phorbas_purpura_Tennent_2016_PT | 013376672_Hypolycaena_phorbas_purpura_Tennent_2016_PT_1,StillImage | StillImage,2,013376672,PreservedSpecimen,,NHMUK013376672,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552997986000,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,purpura,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049478000,,,,523c3b59-d16b-4c2f-9108-fb38de244d25,present,Lepidoptera,NHMUK:ecatalogue:8780151,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780128,2670588 | 2671029,e50669aa-a041-4350-8378-b63058cbb27a | fe662e2a-878e-4afb-9901-0b879f9119ea,Specimen | Specimen,1556186779000 | 1556188392000,,https://data.nhm.ac.uk/media/e50669aa-a041-4350-8378-b63058cbb27a | https://data.nhm.ac.uk/media/fe662e2a-878e-4afb-9901-0b879f9119ea,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106718000 | 1558106720000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376852_Hypolycaena_phorbas_furvae_Tennent_2016_PT | 013376852_Hypolycaena_phorbas_furvae_Tennent_2016_PT_1,StillImage | StillImage,2,013376852,PreservedSpecimen,,NHMUK013376852,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552997947000,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,furvae,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612044447000,,,,c7115022-34c1-4e66-a8c9-b72f2fc9506b,present,Lepidoptera,NHMUK:ecatalogue:8780128,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780125,2670501 | 2671369,fefe2cc8-c053-4393-b1b4-3bbabec4adaf | d69e673b-87b6-4c18-af39-5c62817fa8e3,Specimen | Specimen,1556186528000 | 1556189453000,,https://data.nhm.ac.uk/media/fefe2cc8-c053-4393-b1b4-3bbabec4adaf | https://data.nhm.ac.uk/media/d69e673b-87b6-4c18-af39-5c62817fa8e3,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106718000 | 1558106718000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376849_Hypolycaena_phorbas_furvae_Tennent_2016_PT | 013376849_Hypolycaena_phorbas_furvae_Tennent_2016_PT_1,StillImage | StillImage,2,013376849,PreservedSpecimen,,NHMUK013376849,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552997942000,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,furvae,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049476000,,,,bce0bd5d-ed24-4336-baf5-4f6ff83b4b26,present,Lepidoptera,NHMUK:ecatalogue:8780125,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
9125263,3037295 | 3037304,1d78ca5d-5f6d-4a27-8ab2-0669f28ee638 | bfb417db-d126-4730-b5bb-69b8ee131ad3,Specimen | Specimen,1580298053000 | 1580298113000,,https://data.nhm.ac.uk/media/1d78ca5d-5f6d-4a27-8ab2-0669f28ee638 | https://data.nhm.ac.uk/media/bfb417db-d126-4730-b5bb-69b8ee131ad3,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1580594410000 | 1580594408000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",010430164 | 010430164_additional,StillImage | StillImage,2,010430164,PreservedSpecimen,,BMNH(E)808138,,,,Insecta,,BMNH(E),,,,,,,1580297701000,,,,,,,,"Appias (Hiposcritia) urania blissetti Tennent & Rawlins, 2010",,,,,,,,,,,,Pieridae,,,,,Appias,,,,,Insecta; Lepidoptera; Pieridae,,,,,,,,Dr Blanca Huertas,1,blissetti,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612057804000,,,,f37ae1ef-20b4-4b06-9c4d-77ba5d1797bf,present,Lepidoptera,NHMUK:ecatalogue:9125263,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Appias (Hiposcritia) urania blissetti Tennent & Rawlins, 2010","Tennent & Rawlins, 2010",,,urania,,Lepidoptera,,Hiposcritia,,,,,,HOLOTYPE,,,,,
8780046,2669438 | 2671660,fab4533b-7d6b-4bc7-9138-e2071eab2673 | 44d7fd87-2c6b-4ae2-b1b2-c312f23686c9,Specimen | Specimen,1556183361000 | 1556190329000,,https://data.nhm.ac.uk/media/fab4533b-7d6b-4bc7-9138-e2071eab2673 | https://data.nhm.ac.uk/media/44d7fd87-2c6b-4ae2-b1b2-c312f23686c9,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106720000 | 1558106724000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377485_Hasora_hurama_territorialis_Meyer Weir & Brown_2015_PT | 013377485_Hasora_hurama_territorialis_Meyer Weir & Brown_2015_PT_1,StillImage | StillImage,2,013377485,PreservedSpecimen,,NHMUK013377485,,,,Insecta,,BMNH(E),,,,Australia,1564.287373,Australia,1552997800000,,,,,,,,"Hasora hurama territorialis Meyer et al., 2015",,Dr Milos Tryzna,,,,,,,,,,Hesperiidae,,,,,Hasora,,,,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Coeliadinae,Australia; Australia,,,,,,,,,territorialis,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049480000,,,,a0dab03b-3be1-4a20-9752-aad9b5003d3e,present,Lepidoptera,NHMUK:ecatalogue:8780046,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hasora hurama territorialis Meyer et al., 2015","Meyer et al., 2015",,,hurama,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780045,2669489 | 2671624,5c3cc435-45d0-4e69-9610-02fb50b23960 | 1629a553-9ab2-465e-a2f1-97de8895d8c4,Specimen | Specimen,1556183522000 | 1556190215000,,https://data.nhm.ac.uk/media/5c3cc435-45d0-4e69-9610-02fb50b23960 | https://data.nhm.ac.uk/media/1629a553-9ab2-465e-a2f1-97de8895d8c4,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106713000 | 1558106743000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377484_Hasora_hurama_territorialis_Meyer Weir & Brown_2015_PT | 013377484_Hasora_hurama_territorialis_Meyer Weir & Brown_2015_PT_1,StillImage | StillImage,2,013377484,PreservedSpecimen,,NHMUK013377484,,,,Insecta,,BMNH(E),,,,Australia,1564.287373,Australia,1552997798000,,,,,,,,"Hasora hurama territorialis Meyer et al., 2015",,Dr Milos Tryzna,,,,,,,,,,Hesperiidae,,,,,Hasora,,,,,Insecta; Lepidoptera; Hesperioidea; Hesperiidae; Coeliadinae,Australia; Australia,,,,,,,,,territorialis,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049479000,,,,e016231f-9277-48a1-8b30-cdf8215eafc6,present,Lepidoptera,NHMUK:ecatalogue:8780045,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hasora hurama territorialis Meyer et al., 2015","Meyer et al., 2015",,,hurama,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780065,2670137 | 2670951,8ae712d6-d131-4063-918d-456a8ee60a88 | 6cd7082b-6437-4fa5-bf8a-2870fb806e37,Specimen | Specimen,1556185530000 | 1556188157000,,https://data.nhm.ac.uk/media/8ae712d6-d131-4063-918d-456a8ee60a88 | https://data.nhm.ac.uk/media/6cd7082b-6437-4fa5-bf8a-2870fb806e37,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106712000 | 1558106733000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377129_Cupido_minimus_pilyachuch_Gorbunov & Kosterin_2007_PT | 013377129_Cupido_minimus_pilyachuch_Gorbunov & Kosterin_2007_PT_1,StillImage | StillImage,2,013377129,PreservedSpecimen,,NHMUK013377129,,,,Insecta,,BMNH(E),,,,Europe,2318.23137,Russia,1552997833000,,,,,,,,"Cupido minimus pilyachuch Gorbunov & Kosterin, 2007",,Dr O Kosterin,,,,,,,,,,Lycaenidae,,,,,Cupido,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Polyommatinae,Europe; Russia,,,,,,,,,pilyachuch,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612035526000,,,,b9999ead-4ceb-4f5d-8958-e6d7a74bcdc7,present,Lepidoptera,NHMUK:ecatalogue:8780065,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Cupido minimus pilyachuch Gorbunov & Kosterin, 2007","Gorbunov & Kosterin, 2007",,,minimus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780070,2669760 | 2671255,76d831f4-b350-4a7f-86c7-f3950f260ed4 | 80394c92-a6da-4d2c-85d7-261052206612,Specimen | Specimen,1556184349000 | 1556189097000,,https://data.nhm.ac.uk/media/76d831f4-b350-4a7f-86c7-f3950f260ed4 | https://data.nhm.ac.uk/media/80394c92-a6da-4d2c-85d7-261052206612,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106740000 | 1558106731000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376628_Danis_danis_duperre_Tennent_2016_PT | 013376628_Danis_danis_duperre_Tennent_2016_PT_1,StillImage | StillImage,2,013376628,PreservedSpecimen,,NHMUK013376628,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552997842000,,,,,,,,"Danis danis duperre Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Danis,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Polyommatinae,Asia; Papua New Guinea,,,,,,,,,duperre,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612048094000,,,,6e5ce736-172f-43fc-b50e-700b158ee684,present,Lepidoptera,NHMUK:ecatalogue:8780070,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Danis danis duperre Tennent, 2016","Tennent, 2016",,,danis,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780097,2670027 | 2670957,e4151c0e-9a68-48a6-9ce8-351be399356a | 842fe964-679b-48a3-a94d-64ebce81630b,Specimen | Specimen,1556185190000 | 1556188173000,,https://data.nhm.ac.uk/media/e4151c0e-9a68-48a6-9ce8-351be399356a | https://data.nhm.ac.uk/media/842fe964-679b-48a3-a94d-64ebce81630b,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106734000 | 1558106724000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",012824375_Iridana_noellae_Bouyer_2014_PT | 012824375_Iridana_noellae_Bouyer_2014_PT_1,StillImage | StillImage,2,012824375,PreservedSpecimen,,NHMUK012824375,,,,Insecta,,BMNH(E),,,,Africa,3109.191413,,1552997887000,,,,,,,,"Iridana noellae Bouyer, 2014",,Thierry Bouyer,,,,,,,,,,Lycaenidae,,,,,Iridana,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Poritiinae,Africa,,,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049188000,,,,81e95589-07d5-4be6-a462-3edabb3edb25,present,Lepidoptera,NHMUK:ecatalogue:8780097,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Iridana noellae Bouyer, 2014","Bouyer, 2014",,,noellae,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780118,2670059 | 2671219,0352e41c-00da-4204-9e40-817962d43237 | 3ca6cd18-4a58-49d4-a338-5edeb7497f26,Specimen | Specimen,1556185286000 | 1556188985000,,https://data.nhm.ac.uk/media/0352e41c-00da-4204-9e40-817962d43237 | https://data.nhm.ac.uk/media/3ca6cd18-4a58-49d4-a338-5edeb7497f26,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106732000 | 1558106718000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376842_Hypolycaena_phorbas_furvae_Tennent_2016_PT | 013376842_Hypolycaena_phorbas_furvae_Tennent_2016_PT_1,StillImage | StillImage,2,013376842,PreservedSpecimen,,NHMUK013376842,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552997931000,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,furvae,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049348000,,,,7b6bde5d-d041-4567-984f-1f5576fef983,present,Lepidoptera,NHMUK:ecatalogue:8780118,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780123,2669446 | 2671797,bbb08ffc-f4e1-4749-9243-02a4b31ffa42 | 5b9c0156-300a-442a-bf90-380e456fcd77,Specimen | Specimen,1556183385000 | 1556190752000,,https://data.nhm.ac.uk/media/bbb08ffc-f4e1-4749-9243-02a4b31ffa42 | https://data.nhm.ac.uk/media/5b9c0156-300a-442a-bf90-380e456fcd77,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106730000 | 1558106741000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376847_Hypolycaena_phorbas_furvae_Tennent_2016_PT | 013376847_Hypolycaena_phorbas_furvae_Tennent_2016_PT_1,StillImage | StillImage,2,013376847,PreservedSpecimen,,NHMUK013376847,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552997939000,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,furvae,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049483000,,,,93730455-aaa1-4b59-84e8-82e5374f4c05,present,Lepidoptera,NHMUK:ecatalogue:8780123,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780122,2670139 | 2671188,276dacf6-3c4e-4b9d-bb9e-ed0da7495f7a | cacdd8c0-04be-4873-ab76-8f6e7ad02ca6,Specimen | Specimen,1556185538000 | 1556188896000,,https://data.nhm.ac.uk/media/276dacf6-3c4e-4b9d-bb9e-ed0da7495f7a | https://data.nhm.ac.uk/media/cacdd8c0-04be-4873-ab76-8f6e7ad02ca6,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106714000 | 1558106731000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376846_Hypolycaena_phorbas_furvae_Tennent_2016_PT | 013376846_Hypolycaena_phorbas_furvae_Tennent_2016_PT_1,StillImage | StillImage,2,013376846,PreservedSpecimen,,NHMUK013376846,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552997937000,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,furvae,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049171000,,,,ac4ee606-38db-4beb-a21d-9494f21203a1,present,Lepidoptera,NHMUK:ecatalogue:8780122,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780121,2670224 | 2671918,b2c79411-09a4-4018-a6f1-b5a0a35ecab9 | 2c9f3807-55ab-4ac3-b36a-75983c01c414,Specimen | Specimen,1556185807000 | 1556191126000,,https://data.nhm.ac.uk/media/b2c79411-09a4-4018-a6f1-b5a0a35ecab9 | https://data.nhm.ac.uk/media/2c9f3807-55ab-4ac3-b36a-75983c01c414,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106726000 | 1558106742000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376845_Hypolycaena_phorbas_furvae_Tennent_2016_PT | 013376845_Hypolycaena_phorbas_furvae_Tennent_2016_PT_1,StillImage | StillImage,2,013376845,PreservedSpecimen,,NHMUK013376845,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552997936000,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,furvae,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049485000,,,,a25df584-9537-4d6f-9e91-43ba7f46c5a0,present,Lepidoptera,NHMUK:ecatalogue:8780121,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas furvae Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780083,2670146 | 2671907,dc96ac3d-94fc-4fa7-94e3-60c879dd9fac | 86cc5f6f-e67e-4e47-b2cc-5f5d70acb1a8,Specimen | Specimen,1556185563000 | 1556191093000,,https://data.nhm.ac.uk/media/dc96ac3d-94fc-4fa7-94e3-60c879dd9fac | https://data.nhm.ac.uk/media/86cc5f6f-e67e-4e47-b2cc-5f5d70acb1a8,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106717000 | 1558106739000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376660_Lepidochrysops_forsskali_Larsen_1982_PT | 013376660_Lepidochrysops_forsskali_Larsen_1982_PT_1,StillImage | StillImage,2,013376660,PreservedSpecimen,,NHMUK013376660,,,,Insecta,,BMNH(E),,,,Asia,379.4394039,Yemen,1552997864000,,,,,,,,"Lepidochrysops forsskali Larsen, 1982",,T Larsen,,,,,,,,,,Lycaenidae,,,,,Lepidochrysops,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Lycaeninae,Asia; Yemen,,,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049484000,,,,66df9475-409f-4582-bfd1-b665a8676ef7,present,Lepidoptera,NHMUK:ecatalogue:8780083,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Lepidochrysops forsskali Larsen, 1982","Larsen, 1982",,,forsskali,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8780413,2670480 | 2671922,13532190-0c48-4532-b012-e8be429b79b3 | 13b34063-0d65-4585-a6f3-949c1cbacd3f,Specimen | Specimen,1556186480000 | 1556191142000,,https://data.nhm.ac.uk/media/13532190-0c48-4532-b012-e8be429b79b3 | https://data.nhm.ac.uk/media/13b34063-0d65-4585-a6f3-949c1cbacd3f,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106728000 | 1558106728000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377044_Horaga_syrinx_tuscani_Rawlins & Cassidy_2017_HT | 013377044_Horaga_syrinx_tuscani_Rawlins & Cassidy_2017_HT_1,StillImage | StillImage,2,013377044,PreservedSpecimen,,NHMUK013377044,,,,Insecta,,BMNH(E),,,,Asia,775.5198161,Indonesia,1552998426000,,,,,,,,"Horaga syrinx tuscani Rawlins & Cassidy, 2017",,Mr Andrew Rawlins,,,,,,,,,,Lycaenidae,,,,,Horaga,,,,,Insecta; Lepidoptera; Lycaenidae,Asia; Indonesia,,,,,,,,,tuscani,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612049485000,,,,59d31781-d292-411f-9296-991893c3e344,present,Lepidoptera,NHMUK:ecatalogue:8780413,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Horaga syrinx tuscani Rawlins & Cassidy, 2017","Rawlins & Cassidy, 2017",,,syrinx,,Lepidoptera,,,,,,,,HOLOTYPE,,,,,
8780246,2669927 | 2670986,69f147a6-dead-46cb-898b-b9f5b88a6917 | 63ad3178-e654-4b57-9330-36a5d588e54a,Specimen | Specimen,1556184888000 | 1556188262000,,https://data.nhm.ac.uk/media/69f147a6-dead-46cb-898b-b9f5b88a6917 | https://data.nhm.ac.uk/media/63ad3178-e654-4b57-9330-36a5d588e54a,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1558106720000 | 1558106738000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376768_Hypolycaena_phorbas_purpura_Tennent_2016_PT | 013376768_Hypolycaena_phorbas_purpura_Tennent_2016_PT_1,StillImage | StillImage,2,013376768,PreservedSpecimen,,NHMUK013376768,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1552998144000,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016",,Mr John Tennent,,,,,,,,,,Lycaenidae,,,,,Hypolycaena,,,,,Insecta; Lepidoptera; Papilionoidea; Lycaenidae; Theclinae,Asia; Papua New Guinea,,,,,,,,,purpura,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612035524000,,,,79fe85df-4771-442a-8ed0-3dbe8d3ecc18,present,Lepidoptera,NHMUK:ecatalogue:8780246,,,,,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Hypolycaena phorbas purpura Tennent, 2016","Tennent, 2016",,,phorbas,,Lepidoptera,,,,,,,,PARATYPE,,,,,
